STATION,NAME,DATE,AWND,PGTM,PRCP,HOLIDAY,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT08
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-09-12,1.79,,0,0,0,0,,85,66,260,260,8.9,15,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-09-13,1.79,,0,0,0,0,,91,67,270,280,8.1,13,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-09-14,1.12,,0,0,0,0,,95,70,260,270,8.1,15,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-09-15,1.57,,0,0,0,0,,87,67,270,260,8.1,13,1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-09-16,1.79,,0,0,0,0,,83,67,270,270,8.9,15,1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-09-17,1.34,,0,0,0,0,,83,68,270,270,8.9,16.1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-09-18,1.34,,0,0,0,0,,83,67,270,270,8.9,15,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-09-19,2.68,,0,0,0,0,,82,67,260,260,10.1,18.1,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-09-20,1.79,,0,0,0,0,,82,65,260,260,10.1,17,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-09-21,1.79,,0,0,0,0,,87,65,270,270,8.9,14.1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-09-22,0.67,,0,0,0,0,,94,67,270,270,8.1,13,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-09-23,1.12,,0,0,0,0,,84,67,270,270,10.1,15,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-09-24,1.34,,0,0,0,0,,85,65,270,280,10.1,16.1,1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-09-25,2.68,,0,0,0,0,,86,69,130,130,8.1,12.1,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-09-26,1.79,,0,0,0,0,,79,70,260,270,8.9,15,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-09-27,2.24,,0,0,0,0,,77,69,260,270,8.1,13,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-09-28,0.67,,0.03,0,0,0,,72,64,260,270,6.9,12.1,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-09-29,1.12,,0,0,0,0,,76,60,260,280,10.1,19,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-09-30,1.79,,0,0,0,0,,76,57,260,270,13,19,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-10-01,2.24,,0,0,0,0,,76,59,270,270,10.1,19,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-10-02,1.57,,0,0,0,0,,81,60,260,250,8.9,14.1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-10-03,0.89,,0,0,0,0,,79,59,260,260,8.9,15,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-10-04,1.57,,0,0,0,0,,79,59,270,270,8.9,15,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-10-05,0.89,,0,0,0,0,,83,60,270,280,8.1,12.1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-10-06,0.89,,0,0,0,0,,89,58,270,280,8.1,13,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-10-07,1.12,,0,0,0,0,,85,60,260,,6,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-10-08,1.12,,0,0,0,0,,81,60,270,270,8.1,14.1,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-10-09,1.57,,0,0,0,0,,77,62,260,260,8.9,14.1,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-10-10,0.89,,0,0,0,0,,83,65,260,270,8.1,13,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-10-11,1.79,,0,0,0,0,,89,57,50,80,10.1,15,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-10-12,1.34,,0,0,0,0,,86,60,270,280,8.9,14.1,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-10-13,1.57,,0,0,0,0,,78,57,260,270,8.9,14.1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-10-14,1.12,,0,1,0,0,,76,62,270,260,8.9,15,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-10-15,1.57,,0,0,0,0,,83,60,270,260,8.1,13,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-10-16,0.67,,0,0,0,0,,95,62,270,270,8.9,14.1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-10-17,2.91,,0,0,0,0,,79,64,330,330,14.1,25.1,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-10-18,2.01,,0,0,0,0,,77,62,260,260,10.1,16.1,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-10-19,1.34,,0,0,0,0,,80,60,270,270,8.9,14.1,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-10-20,2.01,,0,0,0,0,,88,62,270,280,8.9,15,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-10-21,1.57,,0,0,0,0,,92,67,270,260,8.9,13,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-10-22,1.12,,0,0,0,0,,97,64,260,260,8.9,14.1,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-10-23,0.45,,0,0,0,0,,93,64,270,260,6,10.1,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-10-24,0.67,,0,0,0,,,97,64,260,280,8.1,14.1,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-10-25,1.34,,0,0,0,0,,93,64,270,270,8.1,15,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-10-26,1.34,,0,0,0,0,,89,64,260,270,6.9,12.1,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-10-27,2.24,,0,0,0,0,,74,62,150,140,8.9,16.1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-10-28,0.89,,0,0,0,0,,77,57,270,270,8.9,13,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-10-29,1.57,,0,0,0,0,,73,54,270,270,8.1,13,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-10-30,2.68,,0,0,0,0,,77,55,90,110,10.1,16.1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-10-31,2.01,,0,0,0,0,,79,53,70,50,6.9,10.1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-11-01,2.24,,0,0,0,0,,84,57,260,260,8.1,12.1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-11-02,0.67,,0,0,0,0,,86,55,260,260,6.9,10.1,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-11-03,1.12,,0,0,0,0,,81,52,260,270,8.9,12.1,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-11-04,0.67,,0,0,0,0,,82,53,260,270,8.9,12.1,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-11-05,0.89,,0,0,0,0,,80,53,260,260,6.9,11,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-11-06,0.89,,0,0,0,0,,73,55,260,270,6,11,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-11-07,1.12,,0,0,0,0,,75,60,260,270,6.9,12.1,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-11-08,0.89,,0,0,0,0,,85,55,260,270,6.9,12.1,1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-11-09,1.12,,0,0,0,0,,91,59,270,260,6.9,10.1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-11-10,1.12,,0,0,0,0,,77,57,260,260,6.9,11,1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-11-11,1.12,,0,1,0,0,,73,62,270,270,8.1,13,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-11-12,1.12,,0,0,0,0,,77,59,260,260,6.9,11,1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-11-13,1.12,,0,0,0,0,,73,59,260,260,8.9,14.1,1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-11-14,0.89,,0,0,0,0,,72,57,260,270,8.1,12.1,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-11-15,0.67,,0,0,0,0,,72,58,260,270,8.9,15,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-11-16,0.45,,0,0,0,0,,80,53,260,260,6,11,1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-11-17,0.67,,0,0,0,0,,92,55,260,260,8.1,11,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-11-18,1.79,,0,0,0,0,,92,63,260,270,6.9,11,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-11-19,0.89,,0,0,0,0,,80,61,260,260,8.9,12.1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-11-20,3.13,,0.63,0,0,,,64,52,260,260,12.1,19.9,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-11-21,1.34,,0,0,0,0,,68,54,100,80,6.9,11,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-11-22,1.34,,0,0,0,0,,72,54,260,260,8.9,14.1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-11-23,0.45,,0,0,0,0,,76,55,270,270,6.9,8.9,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-11-24,0.89,,0,0,0,0,,78,52,270,270,8.9,14.1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-11-25,1.79,,0,0,0,0,,71,51,270,280,10.1,19,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-11-26,0.67,,0,0,0,0,,68,54,270,270,10.1,16.1,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-11-27,2.01,,0.49,0,0,0,,59,50,260,270,8.9,17,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-11-28,5.37,,1,1,,0,,52,47,100,90,14.1,23,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-11-29,1.79,,0,0,,0,,60,43,260,260,12.1,19.9,1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-11-30,2.01,,0,0,,0,,61,47,100,100,8.1,12.1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-12-01,0.22,,0,0,0,0,,65,52,360,360,4,8.1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-12-02,0.89,,0,0,0,0,,71,51,270,260,6,10.1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-12-03,0.45,,0,0,0,0,,69,54,90,120,6,8.1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-12-04,2.68,,1.12,0,0,0,,64,57,90,80,10.1,15,1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-12-05,0.89,,0,0,0,0,,69,53,90,90,6.9,11,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-12-06,0.89,,0.04,0,0,0,,69,56,260,80,6.9,11,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-12-07,1.34,,0.01,0,0,0,,68,62,90,70,6.9,12.1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-12-08,1.12,,0.2,0,0,0,,66,57,260,260,10.1,16.1,1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-12-09,0.89,,0,0,0,0,,71,52,130,150,6,8.9,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-12-10,0.67,,0,0,0,0,,69,51,270,260,6,8.9,1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-12-11,0.89,,0,0,0,0,,69,50,100,270,6,11,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-12-12,0,,0,0,0,0,,74,53,140,140,6,8.9,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-12-13,0.67,,0,0,0,0,,71,54,270,270,6.9,12.1,1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-12-14,0.67,,0,0,0,0,,68,56,270,270,8.1,12.1,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-12-15,3.8,,0,0,0,0,,64,53,310,330,13,21.9,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-12-16,1.34,,0,0,0,0,,70,48,270,260,6,10.1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-12-17,1.79,,0,0,0,0,,71,43,100,90,8.1,13,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-12-18,1.79,,0,0,0,0,,65,46,260,80,8.1,13,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-12-19,0.67,,0,0,0,0,,69,45,270,260,6,8.9,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-12-20,1.34,,0,0,0,0,,77,50,100,90,6,8.9,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-12-21,0.89,,0,0,0,0,,75,52,90,100,6,8.9,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-12-22,4.47,,0.8,0,0,0,,69,54,70,90,12.1,21.9,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-12-23,6.49,,0.92,0,0,0,,60,51,90,80,19.9,32,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-12-24,1.57,,0,0,0,0,,64,48,260,270,8.1,14.1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-12-25,4.7,,1.07,1,0,0,,61,51,80,120,12.1,21,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-12-26,4.7,,0.68,0,,0,,56,47,80,80,21,32,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-12-27,1.34,,0,0,0,0,,66,44,260,270,6.9,12.1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-12-28,0.22,,0,0,0,0,,64,44,270,280,6,8.9,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-12-29,0.89,,0,0,0,0,,63,47,260,100,6,10.1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-12-30,2.24,,0,0,0,0,,66,54,60,60,8.1,13,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2019-12-31,0.67,,0,0,0,0,,75,49,260,260,6,8.9,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-01-01,1.34,,0,1,0,0,,70,49,270,270,8.9,13,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-01-02,1.34,,0,0,0,0,,70,50,90,90,8.9,14.1,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-01-03,0.89,,0,0,0,0,,76,51,270,270,6.9,10.1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-01-04,0.67,,0,0,0,0,,72,48,260,270,6.9,11,1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-01-05,0.67,,0,0,0,0,,71,48,260,260,8.9,12.1,1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-01-06,0.89,,0,0,0,0,,79,48,40,40,6,8.1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-01-07,2.46,,0,0,0,0,,79,56,100,100,6.9,11,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-01-08,1.57,,0,0,0,0,,66,53,260,270,8.1,12.1,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-01-09,1.57,,0,0,0,0,,64,51,260,270,8.1,12.1,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-01-10,1.12,,0,0,0,0,,67,47,270,270,8.1,12.1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-01-11,0.89,,0,0,0,0,,65,46,260,260,6.9,11,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-01-12,1.12,,0,0,0,0,,65,49,260,270,8.1,13,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-01-13,0.67,,0,0,0,0,,65,49,270,280,6,11,1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-01-14,0.45,,0,0,0,0,,65,48,270,270,8.1,12.1,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-01-15,0.22,,0,0,0,0,,67,47,260,260,6.9,10.1,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-01-16,1.34,,0.15,0,0,0,,63,50,260,270,10.1,18.1,1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-01-17,2.01,,0.15,0,,0,,65,49,90,70,8.1,12.1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-01-18,1.57,,0,0,0,0,,73,49,270,270,6.9,12.1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-01-19,2.01,,0,0,0,0,,77,54,270,270,8.1,13,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-01-20,0.67,,0,1,0,0,,65,56,90,120,6,8.9,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-01-21,0.89,,0.02,0,0,0,,65,54,260,260,8.1,14.1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-01-22,0.45,,0,0,0,0,,67,52,260,260,6,10.1,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-01-23,1.57,,0,0,0,0,,76,51,260,270,8.1,12.1,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-01-24,0.89,,0,0,0,0,,75,52,270,270,8.1,11,1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-01-25,0.67,,0,0,0,0,,72,53,260,270,6.9,10.1,1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-01-26,1.34,,0,0,0,0,,63,56,280,260,6.9,11,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-01-27,1.57,,0,0,0,0,,73,53,360,330,6.9,11,1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-01-28,2.01,,0,0,0,0,,77,55,320,320,10.1,18.1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-01-29,3.13,,0,0,0,0,,78,57,10,20,14.1,23.9,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-01-30,0.89,,0,0,0,0,,76,52,260,260,6.9,11,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-01-31,0.89,,0,0,0,0,,83,51,260,270,8.1,12.1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-02-01,1.57,,0,0,0,0,,86,55,260,260,8.1,13,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-02-02,2.46,,0,0,0,0,,72,55,350,360,8.9,17,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-02-03,5.82,,0,0,,0,,63,48,340,330,19.9,34,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-02-04,1.12,,0,0,0,0,,62,42,260,270,8.9,15,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-02-05,1.12,,0,0,0,0,,64,44,260,270,8.1,13,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-02-06,0.45,,0,0,0,0,,67,47,260,260,6.9,12.1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-02-07,1.34,,0,0,0,0,,69,48,270,260,6,10.1,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-02-08,1.12,,0,0,0,0,,70,51,270,260,8.1,13,1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-02-09,2.91,,0,0,0,0,,63,54,100,90,10.1,17,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-02-10,2.24,,0,0,0,0,,76,52,360,350,12.1,21.9,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-02-11,0.67,,0,0,0,0,,74,52,260,280,8.9,16.1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-02-12,0.89,,0,0,0,0,,69,50,260,260,6.9,14.1,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-02-13,1.12,,0,0,0,0,,71,50,260,270,8.1,13,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-02-14,0.67,,0,0,0,0,,71,49,260,260,8.1,13,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-02-15,0.89,,0,0,0,0,,70,49,260,270,8.1,13,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-02-16,0.45,,0,0,0,0,,72,51,260,270,8.1,13,1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-02-17,1.12,,0,1,0,0,,70,51,270,270,6.9,12.1,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-02-18,1.12,,0,0,0,0,,72,56,260,270,8.1,14.1,1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-02-19,1.34,,0,0,0,0,,70,57,250,260,6.9,13,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-02-20,1.12,,0,0,0,0,,81,52,260,260,8.9,19,1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-02-21,2.24,,0,0,0,0,,80,58,130,170,8.1,12.1,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-02-22,2.24,,0.04,0,0,0,,66,59,260,140,10.1,18.1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-02-23,1.12,,0,0,0,0,,68,53,260,270,8.1,12.1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-02-24,0.67,,0,0,0,0,,71,52,270,260,8.9,14.1,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-02-25,0.67,,0,0,0,0,,83,52,270,260,8.1,13,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-02-26,0.89,,0,0,0,0,,81,53,260,260,8.9,13,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-02-27,1.57,,0,0,0,0,,86,57,270,260,6.9,11,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-02-28,2.46,,0,0,0,0,,88,64,270,260,8.1,14.1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-02-29,2.68,,0,0,0,0,,73,60,280,260,8.1,14.1,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-03-01,2.68,,0.01,0,0,0,,63,54,260,270,12.1,19,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-03-02,2.91,,0,0,0,0,,74,50,10,30,12.1,19.9,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-03-03,1.12,,0,0,0,0,,82,56,260,270,6.9,12.1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-03-04,1.34,,0,0,0,0,,75,58,260,270,8.9,17,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-03-05,1.34,,0,0,0,0,,75,58,270,280,8.9,14.1,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-03-06,1.57,,0,0,0,0,,72,57,260,260,8.9,15,1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-03-07,1.57,,0,0,0,0,,67,57,260,260,12.1,19,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-03-08,1.79,,0.01,0,0,,,67,52,270,260,8.9,15,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-03-09,2.46,,0.04,0,0,0,,75,53,160,160,12.1,21.9,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-03-10,4.92,,0.25,0,0,0,,67,59,80,80,15,21.9,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-03-11,2.24,,0,0,0,0,,73,60,270,270,8.9,14.1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-03-12,1.34,,1.3,0,0,0,,64,56,350,350,10.1,17,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-03-13,0.89,,0.5,0,0,0,,60,55,100,90,6.9,8.9,1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-03-14,1.12,,0.26,0,0,0,,61,57,270,260,6.9,10.1,1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-03-15,2.24,,0.05,0,0,0,,65,54,270,260,10.1,16.1,1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-03-16,2.91,,0.38,0,0,0,,65,52,140,140,13,23,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-03-17,1.57,,0,0,,0,,63,47,270,270,10.1,14.1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-03-18,2.01,,0,0,0,0,,65,48,260,270,10.1,19.9,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-03-19,2.46,,0,0,0,0,,64,51,270,280,10.1,19,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-03-20,2.91,,0,0,0,0,,66,54,100,110,8.1,12.1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-03-21,1.79,,0.01,0,0,0,,69,55,270,260,10.1,17,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-03-22,,,1.51,0,0,0,,74,53,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-03-23,,,0.03,0,0,0,,67,55,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-03-24,2.68,,0,0,0,0,,66,52,260,280,10.1,18.1,,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2020-03-25,2.68,,0,0,0,0,,66,54,270,250,12.1,19,,,,
